,parent,fitness,sigma,sigma_v,covar
406,[-2.10986984e-09  4.45893343e-10],4.650371600123554e-18,0.2807837181754792,[1.26098301e-08 2.96084673e-08],"[[2.97602644e-15 7.28918217e-16]
 [7.28918217e-16 5.44607690e-15]]"
407,[-2.10986984e-09  4.45893343e-10],4.650371600123554e-18,0.2501634821957667,[2.26325356e-08 4.32280030e-08],"[[2.97602644e-15 7.28918217e-16]
 [7.28918217e-16 5.44607690e-15]]"
408,[-2.10986984e-09  4.45893343e-10],4.650371600123554e-18,0.22288246708521908,[ 6.68549040e-09 -1.22611414e-08],"[[2.97602644e-15 7.28918217e-16]
 [7.28918217e-16 5.44607690e-15]]"
409,[-2.10986984e-09  4.45893343e-10],4.650371600123554e-18,0.1985765216328381,[-6.54992450e-09  2.78761279e-09],"[[2.97602644e-15 7.28918217e-16]
 [7.28918217e-16 5.44607690e-15]]"
410,[-2.10986984e-09  4.45893343e-10],4.650371600123554e-18,0.17692120631776725,[-9.31415007e-09 -1.18760713e-08],"[[2.97602644e-15 7.28918217e-16]
 [7.28918217e-16 5.44607690e-15]]"
411,[-2.10986984e-09  4.45893343e-10],4.650371600123554e-18,0.15762746264036576,[-3.82212233e-09  5.65124544e-09],"[[2.97602644e-15 7.28918217e-16]
 [7.28918217e-16 5.44607690e-15]]"
412,[-2.10986984e-09  4.45893343e-10],4.650371600123554e-18,0.140437754724628,[-1.19404086e-08 -1.76216617e-10],"[[2.97602644e-15 7.28918217e-16]
 [7.28918217e-16 5.44607690e-15]]"
413,[-2.10986984e-09  4.45893343e-10],4.650371600123554e-18,0.12512263168946108,[ 1.12015682e-08 -1.20528197e-08],"[[2.97602644e-15 7.28918217e-16]
 [7.28918217e-16 5.44607690e-15]]"
414,[-2.10986984e-09  4.45893343e-10],4.650371600123554e-18,0.11147766490282018,[3.87133280e-09 5.89817773e-09],"[[2.97602644e-15 7.28918217e-16]
 [7.28918217e-16 5.44607690e-15]]"
415,[-2.10986984e-09  4.45893343e-10],4.650371600123554e-18,0.09932071923669585,[-4.04198408e-10 -2.55359657e-09],"[[2.97602644e-15 7.28918217e-16]
 [7.28918217e-16 5.44607690e-15]]"
416,[-2.10986984e-09  4.45893343e-10],4.650371600123554e-18,0.08848952189924286,[-4.17026893e-09 -1.47331958e-09],"[[2.97602644e-15 7.28918217e-16]
 [7.28918217e-16 5.44607690e-15]]"
417,[-2.10986984e-09  4.45893343e-10],4.650371600123554e-18,0.07883949639244558,[9.06355447e-09 8.50521750e-09],"[[2.97602644e-15 7.28918217e-16]
 [7.28918217e-16 5.44607690e-15]]"
418,[-2.10986984e-09  4.45893343e-10],4.650371600123554e-18,0.07024183268265147,[ 3.90090319e-09 -8.48228167e-09],"[[2.97602644e-15 7.28918217e-16]
 [7.28918217e-16 5.44607690e-15]]"
419,[-2.10986984e-09  4.45893343e-10],4.650371600123554e-18,0.06258176782431062,[-5.39333356e-10  1.20462550e-08],"[[2.97602644e-15 7.28918217e-16]
 [7.28918217e-16 5.44607690e-15]]"
420,[-2.10986984e-09  4.45893343e-10],4.650371600123554e-18,0.055757054086420815,[3.25143986e-09 3.47007263e-10],"[[ 2.77332625e-15 -1.83215455e-16]
 [-1.83215455e-16  2.99655095e-15]]"
421,[1.14157003e-09 7.92900606e-10],1.9318734975872172e-18,0.08848952189924289,[9.44781008e-09 1.18639770e-09],"[[ 2.77332625e-15 -1.83215455e-16]
 [-1.83215455e-16  2.99655095e-15]]"
422,[1.14157003e-09 7.92900606e-10],1.9318734975872172e-18,0.0788394963924456,[-1.46004741e-09 -4.45051604e-09],"[[ 2.77332625e-15 -1.83215455e-16]
 [-1.83215455e-16  2.99655095e-15]]"
423,[1.14157003e-09 7.92900606e-10],1.9318734975872172e-18,0.07024183268265148,[5.33858814e-10 3.70817690e-09],"[[ 2.77332625e-15 -1.83215455e-16]
 [-1.83215455e-16  2.99655095e-15]]"
424,[1.14157003e-09 7.92900606e-10],1.9318734975872172e-18,0.06258176782431063,[ 3.52423066e-10 -5.50327104e-10],"[[ 2.77332625e-15 -1.83215455e-16]
 [-1.83215455e-16  2.99655095e-15]]"
425,[1.14157003e-09 7.92900606e-10],1.9318734975872172e-18,0.05575705408642083,[3.93096281e-09 6.56051733e-10],"[[ 2.77332625e-15 -1.83215455e-16]
 [-1.83215455e-16  2.99655095e-15]]"
426,[1.14157003e-09 7.92900606e-10],1.9318734975872172e-18,0.049676594133992946,[6.16755508e-10 1.97745544e-09],"[[ 2.77332625e-15 -1.83215455e-16]
 [-1.83215455e-16  2.99655095e-15]]"
427,[1.14157003e-09 7.92900606e-10],1.9318734975872172e-18,0.0442592250467276,[-4.43261344e-09 -9.94075735e-10],"[[ 2.77332625e-15 -1.83215455e-16]
 [-1.83215455e-16  2.99655095e-15]]"
428,[1.14157003e-09 7.92900606e-10],1.9318734975872172e-18,0.03943263494379636,[-3.88948360e-09 -1.31802592e-09],"[[ 2.77332625e-15 -1.83215455e-16]
 [-1.83215455e-16  2.99655095e-15]]"
429,[1.14157003e-09 7.92900606e-10],1.9318734975872172e-18,0.03513239775366734,[-2.64140545e-09  3.33751794e-09],"[[ 2.77332625e-15 -1.83215455e-16]
 [-1.83215455e-16  2.99655095e-15]]"
430,[1.14157003e-09 7.92900606e-10],1.9318734975872172e-18,0.031301113244933454,[ 2.93892989e-09 -2.64355184e-09],"[[ 2.77332625e-15 -1.83215455e-16]
 [-1.83215455e-16  2.99655095e-15]]"
431,[1.14157003e-09 7.92900606e-10],1.9318734975872172e-18,0.02788764083914184,[1.72930128e-10 2.78302568e-10],"[[ 2.77332625e-15 -1.83215455e-16]
 [-1.83215455e-16  2.99655095e-15]]"
432,[1.14157003e-09 7.92900606e-10],1.9318734975872172e-18,0.024846416978439492,[1.45069681e-09 1.25844500e-09],"[[ 2.77332625e-15 -1.83215455e-16]
 [-1.83215455e-16  2.99655095e-15]]"
433,[1.14157003e-09 7.92900606e-10],1.9318734975872172e-18,0.022136846936152782,[2.00531935e-09 5.56757600e-10],"[[ 2.77332625e-15 -1.83215455e-16]
 [-1.83215455e-16  2.99655095e-15]]"
434,[1.14157003e-09 7.92900606e-10],1.9318734975872172e-18,0.019722762952094446,[-1.32505559e-09  7.46479606e-10],"[[ 2.77332625e-15 -1.83215455e-16]
 [-1.83215455e-16  2.99655095e-15]]"
435,[1.14157003e-09 7.92900606e-10],1.9318734975872172e-18,0.017571941459704213,[-8.54332971e-10  1.84298009e-10],"[[ 2.77332625e-15 -1.83215455e-16]
 [-1.83215455e-16  2.99655095e-15]]"
436,[2.87237056e-10 9.77198615e-10],1.0374222597885908e-18,0.027887640839141848,[ 1.61634155e-09 -2.54512306e-10],"[[ 2.77332625e-15 -1.83215455e-16]
 [-1.83215455e-16  2.99655095e-15]]"
437,[2.87237056e-10 9.77198615e-10],1.0374222597885908e-18,0.0248464169784395,[1.37740997e-09 2.77999980e-10],"[[ 2.77332625e-15 -1.83215455e-16]
 [-1.83215455e-16  2.99655095e-15]]"
438,[2.87237056e-10 9.77198615e-10],1.0374222597885908e-18,0.02213684693615279,[-1.93545671e-09 -1.35654517e-09],"[[ 2.77332625e-15 -1.83215455e-16]
 [-1.83215455e-16  2.99655095e-15]]"
439,[2.87237056e-10 9.77198615e-10],1.0374222597885908e-18,0.019722762952094453,[-1.62412160e-09  1.54650537e-10],"[[ 2.77332625e-15 -1.83215455e-16]
 [-1.83215455e-16  2.99655095e-15]]"
440,[2.87237056e-10 9.77198615e-10],1.0374222597885908e-18,0.017571941459704216,[-1.82627551e-09  4.18577211e-11],"[[ 2.27693687e-15 -1.43638155e-16]
 [-1.43638155e-16  1.17481581e-16]]"
441,[2.87237056e-10 9.77198615e-10],1.0374222597885908e-18,0.015655672960896278,[ 3.29494073e-11 -2.39695954e-11],"[[ 2.27693687e-15 -1.43638155e-16]
 [-1.43638155e-16  1.17481581e-16]]"
442,[3.20186463e-10 9.53229020e-10],1.0111649354572523e-18,0.024846416978439506,[ 8.38774822e-10 -4.39719717e-10],"[[ 2.27693687e-15 -1.43638155e-16]
 [-1.43638155e-16  1.17481581e-16]]"
443,[3.20186463e-10 9.53229020e-10],1.0111649354572523e-18,0.022136846936152796,[1.52431127e-09 4.24639548e-10],"[[ 2.27693687e-15 -1.43638155e-16]
 [-1.43638155e-16  1.17481581e-16]]"
444,[3.20186463e-10 9.53229020e-10],1.0111649354572523e-18,0.019722762952094457,[2.38467797e-10 5.87348054e-12],"[[ 2.27693687e-15 -1.43638155e-16]
 [-1.43638155e-16  1.17481581e-16]]"
445,[3.20186463e-10 9.53229020e-10],1.0111649354572523e-18,0.01757194145970422,[4.32005947e-10 4.79562569e-10],"[[ 2.27693687e-15 -1.43638155e-16]
 [-1.43638155e-16  1.17481581e-16]]"
446,[3.20186463e-10 9.53229020e-10],1.0111649354572523e-18,0.01565567296089628,[-6.43977411e-10  2.04210838e-10],"[[ 2.27693687e-15 -1.43638155e-16]
 [-1.43638155e-16  1.17481581e-16]]"
447,[3.20186463e-10 9.53229020e-10],1.0111649354572523e-18,0.01394837880723651,[-1.25648947e-09 -1.35329863e-10],"[[ 2.27693687e-15 -1.43638155e-16]
 [-1.43638155e-16  1.17481581e-16]]"
448,[3.20186463e-10 9.53229020e-10],1.0111649354572523e-18,0.012427269772185268,[5.65941972e-10 1.74864296e-10],"[[ 2.27693687e-15 -1.43638155e-16]
 [-1.43638155e-16  1.17481581e-16]]"
449,[3.20186463e-10 9.53229020e-10],1.0111649354572523e-18,0.011072041856975289,[-1.10358283e-09  3.65670178e-12],"[[ 2.27693687e-15 -1.43638155e-16]
 [-1.43638155e-16  1.17481581e-16]]"
450,[3.20186463e-10 9.53229020e-10],1.0111649354572523e-18,0.009864605269694406,[-7.29869789e-11 -4.44257944e-11],"[[ 2.27693687e-15 -1.43638155e-16]
 [-1.43638155e-16  1.17481581e-16]]"
451,[2.47199484e-10 9.08803225e-10],8.870308875411536e-19,0.01565567296089628,[ 9.95980976e-10 -1.11443723e-10],"[[ 2.27693687e-15 -1.43638155e-16]
 [-1.43638155e-16  1.17481581e-16]]"
452,[2.47199484e-10 9.08803225e-10],8.870308875411536e-19,0.01394837880723651,[-3.44432340e-10 -1.11372163e-12],"[[ 2.27693687e-15 -1.43638155e-16]
 [-1.43638155e-16  1.17481581e-16]]"
453,[-9.72328560e-11  9.07689504e-10],8.33354463495488e-19,0.0221368469361528,[ 6.82779458e-10 -3.14543982e-10],"[[ 2.27693687e-15 -1.43638155e-16]
 [-1.43638155e-16  1.17481581e-16]]"
454,[5.85546602e-10 5.93145522e-10],6.946864335460129e-19,0.035132397753667374,[-5.37460076e-10  1.22079846e-10],"[[ 2.27693687e-15 -1.43638155e-16]
 [-1.43638155e-16  1.17481581e-16]]"
455,[4.80865254e-11 7.15225368e-10],5.138596411740308e-19,0.0557570540864209,[-2.73603583e-09  9.42330851e-10],"[[ 2.27693687e-15 -1.43638155e-16]
 [-1.43638155e-16  1.17481581e-16]]"
456,[4.80865254e-11 7.15225368e-10],5.138596411740308e-19,0.049676594133993,[-6.62135435e-11 -2.57177595e-10],"[[ 2.27693687e-15 -1.43638155e-16]
 [-1.43638155e-16  1.17481581e-16]]"
457,[-1.81270181e-11  4.58047773e-10],2.1013635125952021e-19,0.07883949639244572,[-2.91105856e-09  2.21530468e-10],"[[ 2.27693687e-15 -1.43638155e-16]
 [-1.43638155e-16  1.17481581e-16]]"
458,[-1.81270181e-11  4.58047773e-10],2.1013635125952021e-19,0.07024183268265159,[ 3.28004075e-09 -2.12192677e-10],"[[ 2.27693687e-15 -1.43638155e-16]
 [-1.43638155e-16  1.17481581e-16]]"
459,[-1.81270181e-11  4.58047773e-10],2.1013635125952021e-19,0.06258176782431073,[-1.70762007e-10 -1.30972081e-11],"[[ 2.27693687e-15 -1.43638155e-16]
 [-1.43638155e-16  1.17481581e-16]]"
460,[-1.81270181e-11  4.58047773e-10],2.1013635125952021e-19,0.05575705408642092,[ 7.72250284e-11 -1.43635851e-11],"[[ 7.80466598e-18 -7.97674038e-20]
 [-7.97674038e-20  4.24882604e-20]]"
461,[5.90980104e-11 4.43684188e-10],2.0034823357623024e-19,0.08848952189924306,[-1.86493753e-10 -2.55021286e-12],"[[ 7.80466598e-18 -7.97674038e-20]
 [-7.97674038e-20  4.24882604e-20]]"
462,[5.90980104e-11 4.43684188e-10],2.0034823357623024e-19,0.07883949639244575,[ 1.39674391e-10 -2.13004861e-12],"[[ 7.80466598e-18 -7.97674038e-20]
 [-7.97674038e-20  4.24882604e-20]]"
463,[5.90980104e-11 4.43684188e-10],2.0034823357623024e-19,0.07024183268265162,[ 4.45664585e-11 -1.32402331e-12],"[[ 7.80466598e-18 -7.97674038e-20]
 [-7.97674038e-20  4.24882604e-20]]"
464,[5.90980104e-11 4.43684188e-10],2.0034823357623024e-19,0.06258176782431076,[4.89097600e-11 7.73930635e-12],"[[ 7.80466598e-18 -7.97674038e-20]
 [-7.97674038e-20  4.24882604e-20]]"
465,[5.90980104e-11 4.43684188e-10],2.0034823357623024e-19,0.05575705408642094,[-9.08043854e-11  2.55133378e-11],"[[ 7.80466598e-18 -7.97674038e-20]
 [-7.97674038e-20  4.24882604e-20]]"
466,[5.90980104e-11 4.43684188e-10],2.0034823357623024e-19,0.04967659413399304,[5.99736631e-11 1.21249144e-11],"[[ 7.80466598e-18 -7.97674038e-20]
 [-7.97674038e-20  4.24882604e-20]]"
467,[5.90980104e-11 4.43684188e-10],2.0034823357623024e-19,0.044259225046727683,[-2.59296226e-10 -1.87199925e-12],"[[ 7.80466598e-18 -7.97674038e-20]
 [-7.97674038e-20  4.24882604e-20]]"
468,[5.90980104e-11 4.43684188e-10],2.0034823357623024e-19,0.03943263494379644,[-2.90780622e-11  1.00157103e-11],"[[ 7.80466598e-18 -7.97674038e-20]
 [-7.97674038e-20  4.24882604e-20]]"
469,[5.90980104e-11 4.43684188e-10],2.0034823357623024e-19,0.03513239775366741,[ 6.32572619e-12 -6.57707573e-13],"[[ 7.80466598e-18 -7.97674038e-20]
 [-7.97674038e-20  4.24882604e-20]]"
470,[5.90980104e-11 4.43684188e-10],2.0034823357623024e-19,0.03130111324493351,[-6.26038744e-11  5.85591796e-12],"[[ 7.80466598e-18 -7.97674038e-20]
 [-7.97674038e-20  4.24882604e-20]]"
471,[5.90980104e-11 4.43684188e-10],2.0034823357623024e-19,0.02788764083914189,[ 5.03391254e-11 -7.55295682e-12],"[[ 7.80466598e-18 -7.97674038e-20]
 [-7.97674038e-20  4.24882604e-20]]"
472,[5.90980104e-11 4.43684188e-10],2.0034823357623024e-19,0.024846416978439537,[-5.84423885e-11 -5.55043512e-12],"[[ 7.80466598e-18 -7.97674038e-20]
 [-7.97674038e-20  4.24882604e-20]]"
473,[6.55621814e-13 4.38133753e-10],1.919616153231411e-19,0.039432634943796445,[ 1.00513379e-10 -1.34208670e-11],"[[ 7.80466598e-18 -7.97674038e-20]
 [-7.97674038e-20  4.24882604e-20]]"
474,[1.01169001e-10 4.24712886e-10],1.9061620225062434e-19,0.06258176782431078,[-2.17835220e-10  3.33424764e-11],"[[ 7.80466598e-18 -7.97674038e-20]
 [-7.97674038e-20  4.24882604e-20]]"
475,[1.01169001e-10 4.24712886e-10],1.9061620225062434e-19,0.05575705408642097,[ 5.44227565e-11 -1.89087841e-12],"[[ 7.80466598e-18 -7.97674038e-20]
 [-7.97674038e-20  4.24882604e-20]]"
476,[1.01169001e-10 4.24712886e-10],1.9061620225062434e-19,0.049676594133993064,[ 1.63179902e-10 -3.13780272e-12],"[[ 7.80466598e-18 -7.97674038e-20]
 [-7.97674038e-20  4.24882604e-20]]"
477,[1.01169001e-10 4.24712886e-10],1.9061620225062434e-19,0.044259225046727704,[-6.34168179e-11  2.28914960e-12],"[[ 7.80466598e-18 -7.97674038e-20]
 [-7.97674038e-20  4.24882604e-20]]"
478,[3.77521831e-11 4.27002036e-10],1.837559656772832e-19,0.07024183268265168,[1.66537020e-10 1.54674906e-11],"[[ 7.80466598e-18 -7.97674038e-20]
 [-7.97674038e-20  4.24882604e-20]]"
479,[3.77521831e-11 4.27002036e-10],1.837559656772832e-19,0.0625817678243108,[2.41488888e-12 8.43147855e-12],"[[ 7.80466598e-18 -7.97674038e-20]
 [-7.97674038e-20  4.24882604e-20]]"
480,[3.77521831e-11 4.27002036e-10],1.837559656772832e-19,0.05575705408642098,[ 1.54797328e-11 -6.15760351e-13],"[[4.09765469e-20 1.05971284e-20]
 [1.05971284e-20 5.02549025e-20]]"
481,[3.77521831e-11 4.27002036e-10],1.837559656772832e-19,0.04967659413399308,[ 8.58972933e-12 -5.97531618e-12],"[[4.09765469e-20 1.05971284e-20]
 [1.05971284e-20 5.02549025e-20]]"
482,[4.63419125e-11 4.21026719e-10],1.7941107126025767e-19,0.07883949639244583,[ 2.76322033e-12 -2.25208884e-11],"[[4.09765469e-20 1.05971284e-20]
 [1.05971284e-20 5.02549025e-20]]"
483,[4.91051328e-11 3.98505831e-10],1.612182114077346e-19,0.1251226316894615,[-1.56304687e-11  1.15064108e-11],"[[4.09765469e-20 1.05971284e-20]
 [1.05971284e-20 5.02549025e-20]]"
484,[4.91051328e-11 3.98505831e-10],1.612182114077346e-19,0.11147766490282056,[-8.30768358e-12 -2.57972824e-12],"[[4.09765469e-20 1.05971284e-20]
 [1.05971284e-20 5.02549025e-20]]"
485,[4.07974492e-11 3.95926103e-10],1.5842191070877849e-19,0.1769212063177679,[ 8.03707463e-12 -3.38400966e-11],"[[4.09765469e-20 1.05971284e-20]
 [1.05971284e-20 5.02549025e-20]]"
486,[4.88345238e-11 3.62086006e-10],1.3349108655006468e-19,0.28078371817548026,[-5.48029130e-12  6.47053781e-11],"[[4.09765469e-20 1.05971284e-20]
 [1.05971284e-20 5.02549025e-20]]"
487,[4.88345238e-11 3.62086006e-10],1.3349108655006468e-19,0.2501634821957676,[ 1.66920037e-12 -2.03203368e-11],"[[4.09765469e-20 1.05971284e-20]
 [1.05971284e-20 5.02549025e-20]]"
488,[5.05037242e-11 3.41765669e-10],1.1935439888414535e-19,0.3970232520147525,[-3.38056997e-11  2.34099497e-12],"[[4.09765469e-20 1.05971284e-20]
 [1.05971284e-20 5.02549025e-20]]"
489,[1.66980245e-11 3.44106664e-10],1.1868822043022403e-19,0.6300978114664112,[-2.22371590e-10  1.91683937e-11],"[[4.09765469e-20 1.05971284e-20]
 [1.05971284e-20 5.02549025e-20]]"
490,[1.66980245e-11 3.44106664e-10],1.1868822043022403e-19,0.5613839137989401,[1.84498723e-10 1.99175764e-10],"[[4.09765469e-20 1.05971284e-20]
 [1.05971284e-20 5.02549025e-20]]"
491,[1.66980245e-11 3.44106664e-10],1.1868822043022403e-19,0.5001634554780797,[-9.25782266e-11  1.65494973e-11],"[[4.09765469e-20 1.05971284e-20]
 [1.05971284e-20 5.02549025e-20]]"
492,[1.66980245e-11 3.44106664e-10],1.1868822043022403e-19,0.445619256353272,[1.84973597e-10 9.96067313e-11],"[[4.09765469e-20 1.05971284e-20]
 [1.05971284e-20 5.02549025e-20]]"
493,[1.66980245e-11 3.44106664e-10],1.1868822043022403e-19,0.3970232520147526,[ 2.61184722e-11 -1.45421831e-10],"[[4.09765469e-20 1.05971284e-20]
 [1.05971284e-20 5.02549025e-20]]"
494,[4.28164967e-11 1.98684833e-10],4.1308915401614966e-20,0.6300978114664112,[1.11550684e-10 1.61461569e-10],"[[4.09765469e-20 1.05971284e-20]
 [1.05971284e-20 5.02549025e-20]]"
495,[4.28164967e-11 1.98684833e-10],4.1308915401614966e-20,0.5613839137989401,[ 9.49575040e-11 -9.41441724e-11],"[[4.09765469e-20 1.05971284e-20]
 [1.05971284e-20 5.02549025e-20]]"
496,[1.37774001e-10 1.04540661e-10],2.9910425059810716e-20,0.8909472522884299,[-1.03238813e-10  3.54927046e-11],"[[4.09765469e-20 1.05971284e-20]
 [1.05971284e-20 5.02549025e-20]]"
497,[3.45351881e-11 1.40033366e-10],2.0802022691443818e-20,1.4139824580805467,[3.01609449e-10 6.44048413e-11],"[[4.09765469e-20 1.05971284e-20]
 [1.05971284e-20 5.02549025e-20]]"
498,[3.45351881e-11 1.40033366e-10],2.0802022691443818e-20,1.259783785810876,[-3.46555703e-10 -1.39365675e-10],"[[4.09765469e-20 1.05971284e-20]
 [1.05971284e-20 5.02549025e-20]]"
499,[3.45351881e-11 1.40033366e-10],2.0802022691443818e-20,1.1224009024456918,[1.38241387e-11 3.88233424e-11],"[[4.09765469e-20 1.05971284e-20]
 [1.05971284e-20 5.02549025e-20]]"
500,[3.45351881e-11 1.40033366e-10],2.0802022691443818e-20,1.0000000000000218,[4.61306714e-12 1.84222461e-10],"[[ 1.03909880e-21 -2.05698388e-21]
 [-2.05698388e-21  1.43886782e-20]]"
501,[3.45351881e-11 1.40033366e-10],2.0802022691443818e-20,0.8909472522884302,[-2.57066561e-11  2.02785117e-10],"[[ 1.03909880e-21 -2.05698388e-21]
 [-2.05698388e-21  1.43886782e-20]]"
502,[3.45351881e-11 1.40033366e-10],2.0802022691443818e-20,0.7937870063602863,[5.38731339e-12 1.69082786e-10],"[[ 1.03909880e-21 -2.05698388e-21]
 [-2.05698388e-21  1.43886782e-20]]"
503,[3.45351881e-11 1.40033366e-10],2.0802022691443818e-20,0.7072223522189404,[ 6.82694122e-12 -7.08521963e-11],"[[ 1.03909880e-21 -2.05698388e-21]
 [-2.05698388e-21  1.43886782e-20]]"
504,[4.13621294e-11 6.91811693e-11],6.496859931576555e-21,1.1224009024456922,[-4.37464740e-11  1.02076162e-10],"[[ 1.03909880e-21 -2.05698388e-21]
 [-2.05698388e-21  1.43886782e-20]]"
505,[4.13621294e-11 6.91811693e-11],6.496859931576555e-21,1.000000000000022,[2.49776721e-11 3.22090093e-11],"[[ 1.03909880e-21 -2.05698388e-21]
 [-2.05698388e-21  1.43886782e-20]]"
506,[4.13621294e-11 6.91811693e-11],6.496859931576555e-21,0.8909472522884303,[-3.38771786e-11  2.12097467e-10],"[[ 1.03909880e-21 -2.05698388e-21]
 [-2.05698388e-21  1.43886782e-20]]"
507,[4.13621294e-11 6.91811693e-11],6.496859931576555e-21,0.7937870063602864,[-1.73371884e-11 -1.32038954e-10],"[[ 1.03909880e-21 -2.05698388e-21]
 [-2.05698388e-21  1.43886782e-20]]"
508,[ 2.40249409e-11 -6.28577844e-11],4.528298847503332e-21,1.2597837858108767,[-2.98680878e-11  1.28947373e-11],"[[ 1.03909880e-21 -2.05698388e-21]
 [-2.05698388e-21  1.43886782e-20]]"
509,[-5.84314683e-12 -4.99630471e-11],2.5304484395758264e-21,1.9993463917594632,[-6.33771991e-11  3.75027002e-10],"[[ 1.03909880e-21 -2.05698388e-21]
 [-2.05698388e-21  1.43886782e-20]]"
510,[-5.84314683e-12 -4.99630471e-11],2.5304484395758264e-21,1.7813121741108422,[-7.46943923e-11  1.74399095e-10],"[[ 1.03909880e-21 -2.05698388e-21]
 [-2.05698388e-21  1.43886782e-20]]"
511,[-5.84314683e-12 -4.99630471e-11],2.5304484395758264e-21,1.58705518699195,[-3.59430150e-12  8.16113895e-12],"[[ 1.03909880e-21 -2.05698388e-21]
 [-2.05698388e-21  1.43886782e-20]]"
512,[-9.43744833e-12 -4.18019081e-11],1.8364649551983157e-21,2.5187441665579975,[-1.66455360e-10  6.45154482e-10],"[[ 1.03909880e-21 -2.05698388e-21]
 [-2.05698388e-21  1.43886782e-20]]"
513,[-9.43744833e-12 -4.18019081e-11],1.8364649551983157e-21,2.244068194412311,[3.59238651e-11 1.48830533e-10],"[[ 1.03909880e-21 -2.05698388e-21]
 [-2.05698388e-21  1.43886782e-20]]"
514,[-9.43744833e-12 -4.18019081e-11],1.8364649551983157e-21,1.9993463917594638,[-1.20286650e-10  1.68201648e-10],"[[ 1.03909880e-21 -2.05698388e-21]
 [-2.05698388e-21  1.43886782e-20]]"
515,[-9.43744833e-12 -4.18019081e-11],1.8364649551983157e-21,1.7813121741108429,[ 1.18876745e-10 -5.41233544e-11],"[[ 1.03909880e-21 -2.05698388e-21]
 [-2.05698388e-21  1.43886782e-20]]"
516,[-9.43744833e-12 -4.18019081e-11],1.8364649551983157e-21,1.5870551869919507,[2.34125525e-11 4.03506083e-11],"[[ 1.03909880e-21 -2.05698388e-21]
 [-2.05698388e-21  1.43886782e-20]]"
517,[ 1.39751041e-11 -1.45129985e-12],1.9740980652031433e-22,2.5187441665579984,[ 3.19368591e-11 -3.27395698e-10],"[[ 1.03909880e-21 -2.05698388e-21]
 [-2.05698388e-21  1.43886782e-20]]"
518,[ 1.39751041e-11 -1.45129985e-12],1.9740980652031433e-22,2.244068194412312,[-9.41909163e-11  1.39201073e-10],"[[ 1.03909880e-21 -2.05698388e-21]
 [-2.05698388e-21  1.43886782e-20]]"
519,[ 1.39751041e-11 -1.45129985e-12],1.9740980652031433e-22,1.9993463917594645,[-1.55156693e-11 -1.72190707e-10],"[[ 1.03909880e-21 -2.05698388e-21]
 [-2.05698388e-21  1.43886782e-20]]"
520,[ 1.39751041e-11 -1.45129985e-12],1.9740980652031433e-22,1.7813121741108433,[-1.77007659e-11 -1.00569422e-10],"[[1.71596350e-21 1.85175628e-21]
 [1.85175628e-21 2.32870889e-20]]"
521,[ 1.39751041e-11 -1.45129985e-12],1.9740980652031433e-22,1.587055186991951,[1.10039533e-11 2.97570726e-10],"[[1.71596350e-21 1.85175628e-21]
 [1.85175628e-21 2.32870889e-20]]"
522,[ 1.39751041e-11 -1.45129985e-12],1.9740980652031433e-22,1.4139824580805487,[-1.90107082e-12 -1.54312890e-10],"[[1.71596350e-21 1.85175628e-21]
 [1.85175628e-21 2.32870889e-20]]"
523,[ 1.39751041e-11 -1.45129985e-12],1.9740980652031433e-22,1.2597837858108778,[3.97673547e-11 1.27886990e-10],"[[1.71596350e-21 1.85175628e-21]
 [1.85175628e-21 2.32870889e-20]]"
524,[ 1.39751041e-11 -1.45129985e-12],1.9740980652031433e-22,1.1224009024456933,[9.19302817e-12 4.30269477e-10],"[[1.71596350e-21 1.85175628e-21]
 [1.85175628e-21 2.32870889e-20]]"
525,[ 1.39751041e-11 -1.45129985e-12],1.9740980652031433e-22,1.000000000000023,[3.02698305e-12 2.62198276e-10],"[[1.71596350e-21 1.85175628e-21]
 [1.85175628e-21 2.32870889e-20]]"
526,[ 1.39751041e-11 -1.45129985e-12],1.9740980652031433e-22,0.8909472522884313,[3.13625498e-11 6.94486616e-11],"[[1.71596350e-21 1.85175628e-21]
 [1.85175628e-21 2.32870889e-20]]"
527,[ 1.39751041e-11 -1.45129985e-12],1.9740980652031433e-22,0.7937870063602873,[3.26305816e-11 5.19543707e-11],"[[1.71596350e-21 1.85175628e-21]
 [1.85175628e-21 2.32870889e-20]]"
528,[ 1.39751041e-11 -1.45129985e-12],1.9740980652031433e-22,0.7072223522189413,[-1.01900063e-11 -1.45940618e-10],"[[1.71596350e-21 1.85175628e-21]
 [1.85175628e-21 2.32870889e-20]]"
529,[ 1.39751041e-11 -1.45129985e-12],1.9740980652031433e-22,0.6300978114664123,[-1.42852167e-11  3.06344807e-11],"[[1.71596350e-21 1.85175628e-21]
 [1.85175628e-21 2.32870889e-20]]"
530,[ 1.39751041e-11 -1.45129985e-12],1.9740980652031433e-22,0.5613839137989411,[ 2.88741449e-12 -6.24253352e-11],"[[1.71596350e-21 1.85175628e-21]
 [1.85175628e-21 2.32870889e-20]]"
531,[ 1.39751041e-11 -1.45129985e-12],1.9740980652031433e-22,0.5001634554780806,[ 9.22500355e-12 -3.01369674e-11],"[[1.71596350e-21 1.85175628e-21]
 [1.85175628e-21 2.32870889e-20]]"
